week,w1950,w1951,w1952,w1953,w1954,w1955,w1956,w1957,w1958,w1959,w1960,w1961,w1962,w1963,w1964,w1965,w1966,w1967,w1968,w1969,w1970,w1971,w1972,w1973,w1974,w1975,w1976,w1977,w1978,w1979,w1980,w1981,w1982,w1983,w1984,w1985,w1986,w1987,w1988,w1989,w1990,w1991,w1992,w1993,w1994,w1995,w1996,w1997,w1998,w1999,w2000,w2001,w2002,w2003,w2004,w2005,w2006,w2007,w2008,w2009
111,39.757,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287
112,39.757,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287
113,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
114,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
115,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
116,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
117,62.888,55.613,55.600,38.490,64.341,56.606,55.601,36.988,85.022,92.695,51.525,43.032,55.402,61.194,53.773,66.605,66.495,40.326,89.141,97.284,43.094,76.217,46.763,69.913,95.605,63.067,48.952,59.041,36.661,47.028,57.989,69.615,68.266,49.548,42.899,44.617,70.006,66.050,80.602,60.833,72.014,63.405,42.817,72.856,50.420,80.584,38.457,60.489,51.031,76.825,34.478,67.233,54.003,57.062,69.499,49.425,27.148,71.967,84.986,57.400
118,62.888,55.613,55.600,38.490,64.341,56.606,55.601,36.988,85.022,92.695,51.525,43.032,55.402,61.194,53.773,66.605,66.495,40.326,89.141,97.284,43.094,76.217,46.763,69.913,95.605,63.067,48.952,59.041,36.661,47.028,57.989,69.615,68.266,49.548,42.899,44.617,70.006,66.050,80.602,60.833,72.014,63.405,42.817,72.856,50.420,80.584,38.457,60.489,51.031,76.825,34.478,67.233,54.003,57.062,69.499,49.425,27.148,71.967,84.986,57.400
119,62.888,55.613,55.600,38.490,64.341,56.606,55.601,36.988,85.022,92.695,51.525,43.032,55.402,61.194,53.773,66.605,66.495,40.326,89.141,97.284,43.094,76.217,46.763,69.913,95.605,63.067,48.952,59.041,36.661,47.028,57.989,69.615,68.266,49.548,42.899,44.617,70.006,66.050,80.602,60.833,72.014,63.405,42.817,72.856,50.420,80.584,38.457,60.489,51.031,76.825,34.478,67.233,54.003,57.062,69.499,49.425,27.148,71.967,84.986,57.400
120,62.888,55.613,55.600,38.490,64.341,56.606,55.601,36.988,85.022,92.695,51.525,43.032,55.402,61.194,53.773,66.605,66.495,40.326,89.141,97.284,43.094,76.217,46.763,69.913,95.605,63.067,48.952,59.041,36.661,47.028,57.989,69.615,68.266,49.548,42.899,44.617,70.006,66.050,80.602,60.833,72.014,63.405,42.817,72.856,50.420,80.584,38.457,60.489,51.031,76.825,34.478,67.233,54.003,57.062,69.499,49.425,27.148,71.967,84.986,57.400
121,62.888,55.613,55.600,38.490,64.341,56.606,55.601,36.988,85.022,92.695,51.525,43.032,55.402,61.194,53.773,66.605,66.495,40.326,89.141,97.284,43.094,76.217,46.763,69.913,95.605,63.067,48.952,59.041,36.661,47.028,57.989,69.615,68.266,49.548,42.899,44.617,70.006,66.050,80.602,60.833,72.014,63.405,42.817,72.856,50.420,80.584,38.457,60.489,51.031,76.825,34.478,67.233,54.003,57.062,69.499,49.425,27.148,71.967,84.986,57.400
122,88.188,77.986,77.968,53.974,90.225,79.379,77.970,51.868,119.227,129.986,72.253,60.343,77.690,85.813,75.406,93.400,93.247,56.549,125.002,136.422,60.430,106.878,65.575,98.039,134.066,88.439,68.646,82.794,51.409,65.948,81.318,97.621,95.730,69.481,60.157,62.566,98.169,92.621,113.029,85.306,100.986,88.913,60.043,102.166,70.704,113.003,53.928,84.824,71.561,107.732,48.349,94.281,75.729,80.019,97.459,69.309,38.070,100.919,119.176,80.492
123,88.188,77.986,77.968,53.974,90.225,79.379,77.970,51.868,119.227,129.986,72.253,60.343,77.690,85.813,75.406,93.400,93.247,56.549,125.002,136.422,60.430,106.878,65.575,98.039,134.066,88.439,68.646,82.794,51.409,65.948,81.318,97.621,95.730,69.481,60.157,62.566,98.169,92.621,113.029,85.306,100.986,88.913,60.043,102.166,70.704,113.003,53.928,84.824,71.561,107.732,48.349,94.281,75.729,80.019,97.459,69.309,38.070,100.919,119.176,80.492
124,88.188,77.986,77.968,53.974,90.225,79.379,77.970,51.868,119.227,129.986,72.253,60.343,77.690,85.813,75.406,93.400,93.247,56.549,125.002,136.422,60.430,106.878,65.575,98.039,134.066,88.439,68.646,82.794,51.409,65.948,81.318,97.621,95.730,69.481,60.157,62.566,98.169,92.621,113.029,85.306,100.986,88.913,60.043,102.166,70.704,113.003,53.928,84.824,71.561,107.732,48.349,94.281,75.729,80.019,97.459,69.309,38.070,100.919,119.176,80.492
125,88.188,77.986,77.968,53.974,90.225,79.379,77.970,51.868,119.227,129.986,72.253,60.343,77.690,85.813,75.406,93.400,93.247,56.549,125.002,136.422,60.430,106.878,65.575,98.039,134.066,88.439,68.646,82.794,51.409,65.948,81.318,97.621,95.730,69.481,60.157,62.566,98.169,92.621,113.029,85.306,100.986,88.913,60.043,102.166,70.704,113.003,53.928,84.824,71.561,107.732,48.349,94.281,75.729,80.019,97.459,69.309,38.070,100.919,119.176,80.492
126,124.331,109.947,109.923,76.095,127.203,111.911,109.925,73.125,168.090,183.260,101.865,85.074,109.530,120.982,106.310,131.679,131.462,79.725,176.233,192.333,85.197,150.681,92.450,138.218,189.011,124.685,96.779,116.725,72.478,92.975,114.644,137.630,134.963,97.957,84.811,88.208,138.402,130.581,159.352,120.267,142.373,125.353,84.650,144.038,99.681,159.316,76.029,119.588,100.889,151.884,68.164,132.920,106.765,112.813,137.401,97.714,53.672,142.279,168.019,113.480
127,124.331,109.947,109.923,76.095,127.203,111.911,109.925,73.125,168.090,183.260,101.865,85.074,109.530,120.982,106.310,131.679,131.462,79.725,176.233,192.333,85.197,150.681,92.450,138.218,189.011,124.685,96.779,116.725,72.478,92.975,114.644,137.630,134.963,97.957,84.811,88.208,138.402,130.581,159.352,120.267,142.373,125.353,84.650,144.038,99.681,159.316,76.029,119.588,100.889,151.884,68.164,132.920,106.765,112.813,137.401,97.714,53.672,142.279,168.019,113.480
128,124.331,109.947,109.923,76.095,127.203,111.911,109.925,73.125,168.090,183.260,101.865,85.074,109.530,120.982,106.310,131.679,131.462,79.725,176.233,192.333,85.197,150.681,92.450,138.218,189.011,124.685,96.779,116.725,72.478,92.975,114.644,137.630,134.963,97.957,84.811,88.208,138.402,130.581,159.352,120.267,142.373,125.353,84.650,144.038,99.681,159.316,76.029,119.588,100.889,151.884,68.164,132.920,106.765,112.813,137.401,97.714,53.672,142.279,168.019,113.480
129,124.331,109.947,109.923,76.095,127.203,111.911,109.925,73.125,168.090,183.260,101.865,85.074,109.530,120.982,106.310,131.679,131.462,79.725,176.233,192.333,85.197,150.681,92.450,138.218,189.011,124.685,96.779,116.725,72.478,92.975,114.644,137.630,134.963,97.957,84.811,88.208,138.402,130.581,159.352,120.267,142.373,125.353,84.650,144.038,99.681,159.316,76.029,119.588,100.889,151.884,68.164,132.920,106.765,112.813,137.401,97.714,53.672,142.279,168.019,113.480
130,153.246,135.516,135.486,93.792,156.784,137.937,135.488,90.131,207.181,225.878,125.555,104.858,135.002,149.117,131.033,162.302,162.035,98.266,217.217,237.061,105.010,185.723,113.950,170.362,232.967,153.681,119.286,143.871,89.334,114.597,141.306,169.637,166.350,120.738,104.535,108.722,170.589,160.948,196.411,148.236,175.483,154.504,104.336,177.535,122.863,196.367,93.711,147.399,124.352,187.206,84.016,163.832,131.595,139.049,169.354,120.439,66.154,175.367,207.093,139.870
131,153.246,135.516,135.486,93.792,156.784,137.937,135.488,90.131,207.181,225.878,125.555,104.858,135.002,149.117,131.033,162.302,162.035,98.266,217.217,237.061,105.010,185.723,113.950,170.362,232.967,153.681,119.286,143.871,89.334,114.597,141.306,169.637,166.350,120.738,104.535,108.722,170.589,160.948,196.411,148.236,175.483,154.504,104.336,177.535,122.863,196.367,93.711,147.399,124.352,187.206,84.016,163.832,131.595,139.049,169.354,120.439,66.154,175.367,207.093,139.870
132,153.246,135.516,135.486,93.792,156.784,137.937,135.488,90.131,207.181,225.878,125.555,104.858,135.002,149.117,131.033,162.302,162.035,98.266,217.217,237.061,105.010,185.723,113.950,170.362,232.967,153.681,119.286,143.871,89.334,114.597,141.306,169.637,166.350,120.738,104.535,108.722,170.589,160.948,196.411,148.236,175.483,154.504,104.336,177.535,122.863,196.367,93.711,147.399,124.352,187.206,84.016,163.832,131.595,139.049,169.354,120.439,66.154,175.367,207.093,139.870
133,153.246,135.516,135.486,93.792,156.784,137.937,135.488,90.131,207.181,225.878,125.555,104.858,135.002,149.117,131.033,162.302,162.035,98.266,217.217,237.061,105.010,185.723,113.950,170.362,232.967,153.681,119.286,143.871,89.334,114.597,141.306,169.637,166.350,120.738,104.535,108.722,170.589,160.948,196.411,148.236,175.483,154.504,104.336,177.535,122.863,196.367,93.711,147.399,124.352,187.206,84.016,163.832,131.595,139.049,169.354,120.439,66.154,175.367,207.093,139.870
134,153.246,135.516,135.486,93.792,156.784,137.937,135.488,90.131,207.181,225.878,125.555,104.858,135.002,149.117,131.033,162.302,162.035,98.266,217.217,237.061,105.010,185.723,113.950,170.362,232.967,153.681,119.286,143.871,89.334,114.597,141.306,169.637,166.350,120.738,104.535,108.722,170.589,160.948,196.411,148.236,175.483,154.504,104.336,177.535,122.863,196.367,93.711,147.399,124.352,187.206,84.016,163.832,131.595,139.049,169.354,120.439,66.154,175.367,207.093,139.870
135,146.017,129.124,129.095,89.368,149.389,131.430,129.097,85.880,197.408,215.223,119.633,99.912,128.634,142.083,124.852,154.646,154.392,93.631,206.971,225.879,100.057,176.963,108.575,162.326,221.978,146.432,113.660,137.085,85.120,109.192,134.640,161.635,158.503,115.043,99.604,103.593,162.542,153.356,187.146,141.244,167.206,147.216,99.415,169.161,117.068,187.104,89.290,140.446,118.486,178.376,80.053,156.104,125.387,132.490,161.366,114.758,63.034,167.095,197.325,133.273
136,146.017,129.124,129.095,89.368,149.389,131.430,129.097,85.880,197.408,215.223,119.633,99.912,128.634,142.083,124.852,154.646,154.392,93.631,206.971,225.879,100.057,176.963,108.575,162.326,221.978,146.432,113.660,137.085,85.120,109.192,134.640,161.635,158.503,115.043,99.604,103.593,162.542,153.356,187.146,141.244,167.206,147.216,99.415,169.161,117.068,187.104,89.290,140.446,118.486,178.376,80.053,156.104,125.387,132.490,161.366,114.758,63.034,167.095,197.325,133.273
137,146.017,129.124,129.095,89.368,149.389,131.430,129.097,85.880,197.408,215.223,119.633,99.912,128.634,142.083,124.852,154.646,154.392,93.631,206.971,225.879,100.057,176.963,108.575,162.326,221.978,146.432,113.660,137.085,85.120,109.192,134.640,161.635,158.503,115.043,99.604,103.593,162.542,153.356,187.146,141.244,167.206,147.216,99.415,169.161,117.068,187.104,89.290,140.446,118.486,178.376,80.053,156.104,125.387,132.490,161.366,114.758,63.034,167.095,197.325,133.273
138,146.017,129.124,129.095,89.368,149.389,131.430,129.097,85.880,197.408,215.223,119.633,99.912,128.634,142.083,124.852,154.646,154.392,93.631,206.971,225.879,100.057,176.963,108.575,162.326,221.978,146.432,113.660,137.085,85.120,109.192,134.640,161.635,158.503,115.043,99.604,103.593,162.542,153.356,187.146,141.244,167.206,147.216,99.415,169.161,117.068,187.104,89.290,140.446,118.486,178.376,80.053,156.104,125.387,132.490,161.366,114.758,63.034,167.095,197.325,133.273
139,109.874,97.163,97.141,67.247,112.412,98.898,97.143,64.622,148.545,161.950,90.021,75.182,96.794,106.914,93.948,116.367,116.176,70.455,155.740,169.968,75.290,133.160,81.700,122.146,167.033,110.186,85.526,103.153,64.051,82.164,101.314,121.626,119.270,86.567,74.950,77.951,122.309,115.397,140.823,106.283,125.818,110.777,74.807,127.289,88.091,140.791,67.189,105.682,89.158,134.223,60.238,117.464,94.351,99.695,121.424,86.352,47.431,125.735,148.482,100.285
140,109.874,97.163,97.141,67.247,112.412,98.898,97.143,64.622,148.545,161.950,90.021,75.182,96.794,106.914,93.948,116.367,116.176,70.455,155.740,169.968,75.290,133.160,81.700,122.146,167.033,110.186,85.526,103.153,64.051,82.164,101.314,121.626,119.270,86.567,74.950,77.951,122.309,115.397,140.823,106.283,125.818,110.777,74.807,127.289,88.091,140.791,67.189,105.682,89.158,134.223,60.238,117.464,94.351,99.695,121.424,86.352,47.431,125.735,148.482,100.285
141,109.874,97.163,97.141,67.247,112.412,98.898,97.143,64.622,148.545,161.950,90.021,75.182,96.794,106.914,93.948,116.367,116.176,70.455,155.740,169.968,75.290,133.160,81.700,122.146,167.033,110.186,85.526,103.153,64.051,82.164,101.314,121.626,119.270,86.567,74.950,77.951,122.309,115.397,140.823,106.283,125.818,110.777,74.807,127.289,88.091,140.791,67.189,105.682,89.158,134.223,60.238,117.464,94.351,99.695,121.424,86.352,47.431,125.735,148.482,100.285
142,109.874,97.163,97.141,67.247,112.412,98.898,97.143,64.622,148.545,161.950,90.021,75.182,96.794,106.914,93.948,116.367,116.176,70.455,155.740,169.968,75.290,133.160,81.700,122.146,167.033,110.186,85.526,103.153,64.051,82.164,101.314,121.626,119.270,86.567,74.950,77.951,122.309,115.397,140.823,106.283,125.818,110.777,74.807,127.289,88.091,140.791,67.189,105.682,89.158,134.223,60.238,117.464,94.351,99.695,121.424,86.352,47.431,125.735,148.482,100.285
143,69.394,61.366,61.352,42.472,70.997,62.462,61.353,40.814,93.818,102.284,56.855,47.483,61.133,67.525,59.336,73.495,73.374,44.498,98.362,107.348,47.552,84.101,51.600,77.145,105.495,69.591,54.016,65.149,40.453,51.893,63.988,76.817,75.328,54.674,47.337,49.232,77.248,72.882,88.941,67.126,79.464,69.964,47.247,80.393,55.636,88.921,42.435,66.747,56.310,84.773,38.045,74.188,59.590,62.965,76.689,54.538,29.957,79.411,93.778,63.338
144,69.394,61.366,61.352,42.472,70.997,62.462,61.353,40.814,93.818,102.284,56.855,47.483,61.133,67.525,59.336,73.495,73.374,44.498,98.362,107.348,47.552,84.101,51.600,77.145,105.495,69.591,54.016,65.149,40.453,51.893,63.988,76.817,75.328,54.674,47.337,49.232,77.248,72.882,88.941,67.126,79.464,69.964,47.247,80.393,55.636,88.921,42.435,66.747,56.310,84.773,38.045,74.188,59.590,62.965,76.689,54.538,29.957,79.411,93.778,63.338
145,69.394,61.366,61.352,42.472,70.997,62.462,61.353,40.814,93.818,102.284,56.855,47.483,61.133,67.525,59.336,73.495,73.374,44.498,98.362,107.348,47.552,84.101,51.600,77.145,105.495,69.591,54.016,65.149,40.453,51.893,63.988,76.817,75.328,54.674,47.337,49.232,77.248,72.882,88.941,67.126,79.464,69.964,47.247,80.393,55.636,88.921,42.435,66.747,56.310,84.773,38.045,74.188,59.590,62.965,76.689,54.538,29.957,79.411,93.778,63.338
146,69.394,61.366,61.352,42.472,70.997,62.462,61.353,40.814,93.818,102.284,56.855,47.483,61.133,67.525,59.336,73.495,73.374,44.498,98.362,107.348,47.552,84.101,51.600,77.145,105.495,69.591,54.016,65.149,40.453,51.893,63.988,76.817,75.328,54.674,47.337,49.232,77.248,72.882,88.941,67.126,79.464,69.964,47.247,80.393,55.636,88.921,42.435,66.747,56.310,84.773,38.045,74.188,59.590,62.965,76.689,54.538,29.957,79.411,93.778,63.338
147,69.394,61.366,61.352,42.472,70.997,62.462,61.353,40.814,93.818,102.284,56.855,47.483,61.133,67.525,59.336,73.495,73.374,44.498,98.362,107.348,47.552,84.101,51.600,77.145,105.495,69.591,54.016,65.149,40.453,51.893,63.988,76.817,75.328,54.674,47.337,49.232,77.248,72.882,88.941,67.126,79.464,69.964,47.247,80.393,55.636,88.921,42.435,66.747,56.310,84.773,38.045,74.188,59.590,62.965,76.689,54.538,29.957,79.411,93.778,63.338
148,50.600,44.746,44.736,30.969,51.768,45.545,44.737,29.760,68.409,74.582,41.457,34.623,44.576,49.237,43.266,53.590,53.502,32.446,71.723,78.275,34.673,61.324,37.625,56.252,76.923,50.744,39.387,47.505,29.497,37.839,46.658,56.012,54.927,39.866,34.516,35.899,56.327,53.143,64.853,48.946,57.943,51.016,34.451,58.620,40.568,64.838,30.942,48.669,41.060,61.813,27.741,54.095,43.451,45.912,55.919,39.767,21.843,57.904,68.380,46.184
149,50.600,44.746,44.736,30.969,51.768,45.545,44.737,29.760,68.409,74.582,41.457,34.623,44.576,49.237,43.266,53.590,53.502,32.446,71.723,78.275,34.673,61.324,37.625,56.252,76.923,50.744,39.387,47.505,29.497,37.839,46.658,56.012,54.927,39.866,34.516,35.899,56.327,53.143,64.853,48.946,57.943,51.016,34.451,58.620,40.568,64.838,30.942,48.669,41.060,61.813,27.741,54.095,43.451,45.912,55.919,39.767,21.843,57.904,68.380,46.184
150,50.600,44.746,44.736,30.969,51.768,45.545,44.737,29.760,68.409,74.582,41.457,34.623,44.576,49.237,43.266,53.590,53.502,32.446,71.723,78.275,34.673,61.324,37.625,56.252,76.923,50.744,39.387,47.505,29.497,37.839,46.658,56.012,54.927,39.866,34.516,35.899,56.327,53.143,64.853,48.946,57.943,51.016,34.451,58.620,40.568,64.838,30.942,48.669,41.060,61.813,27.741,54.095,43.451,45.912,55.919,39.767,21.843,57.904,68.380,46.184
151,50.600,44.746,44.736,30.969,51.768,45.545,44.737,29.760,68.409,74.582,41.457,34.623,44.576,49.237,43.266,53.590,53.502,32.446,71.723,78.275,34.673,61.324,37.625,56.252,76.923,50.744,39.387,47.505,29.497,37.839,46.658,56.012,54.927,39.866,34.516,35.899,56.327,53.143,64.853,48.946,57.943,51.016,34.451,58.620,40.568,64.838,30.942,48.669,41.060,61.813,27.741,54.095,43.451,45.912,55.919,39.767,21.843,57.904,68.380,46.184
152,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
153,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
154,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
155,43.371,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586
156,41.550,41.540,28.757,48.071,42.292,41.541,27.635,63.522,69.255,38.496,32.150,41.392,45.720,40.175,49.762,49.681,30.129,66.600,72.684,32.196,56.943,34.938,52.234,71.429,47.119,36.574,44.111,27.390,35.136,43.325,52.011,51.004,37.019,32.051,33.334,52.303,49.347,60.220,45.450,53.804,47.372,31.990,54.433,37.670,60.207,28.732,45.193,38.127,57.398,25.760,50.231,40.347,42.633,51.925,36.927,20.283,53.768,63.496,42.885,32.511
157,41.550,41.540,28.757,48.071,42.292,41.541,27.635,63.522,69.255,38.496,32.150,41.392,45.720,40.175,49.762,49.681,30.129,66.600,72.684,32.196,56.943,34.938,52.234,71.429,47.119,36.574,44.111,27.390,35.136,43.325,52.011,51.004,37.019,32.051,33.334,52.303,49.347,60.220,45.450,53.804,47.372,31.990,54.433,37.670,60.207,28.732,45.193,38.127,57.398,25.760,50.231,40.347,42.633,51.925,36.927,20.283,53.768,63.496,42.885,32.511
158,41.550,41.540,28.757,48.071,42.292,41.541,27.635,63.522,69.255,38.496,32.150,41.392,45.720,40.175,49.762,49.681,30.129,66.600,72.684,32.196,56.943,34.938,52.234,71.429,47.119,36.574,44.111,27.390,35.136,43.325,52.011,51.004,37.019,32.051,33.334,52.303,49.347,60.220,45.450,53.804,47.372,31.990,54.433,37.670,60.207,28.732,45.193,38.127,57.398,25.760,50.231,40.347,42.633,51.925,36.927,20.283,53.768,63.496,42.885,32.511
159,41.550,41.540,28.757,48.071,42.292,41.541,27.635,63.522,69.255,38.496,32.150,41.392,45.720,40.175,49.762,49.681,30.129,66.600,72.684,32.196,56.943,34.938,52.234,71.429,47.119,36.574,44.111,27.390,35.136,43.325,52.011,51.004,37.019,32.051,33.334,52.303,49.347,60.220,45.450,53.804,47.372,31.990,54.433,37.670,60.207,28.732,45.193,38.127,57.398,25.760,50.231,40.347,42.633,51.925,36.927,20.283,53.768,63.496,42.885,32.511
160,41.550,41.540,28.757,48.071,42.292,41.541,27.635,63.522,69.255,38.496,32.150,41.392,45.720,40.175,49.762,49.681,30.129,66.600,72.684,32.196,56.943,34.938,52.234,71.429,47.119,36.574,44.111,27.390,35.136,43.325,52.011,51.004,37.019,32.051,33.334,52.303,49.347,60.220,45.450,53.804,47.372,31.990,54.433,37.670,60.207,28.732,45.193,38.127,57.398,25.760,50.231,40.347,42.633,51.925,36.927,20.283,53.768,63.496,42.885,32.511
161,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287,27.509
162,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287,27.509
163,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287,27.509
164,35.158,35.150,24.333,40.675,35.786,35.150,23.383,53.750,58.600,32.573,27.204,35.024,38.686,33.994,42.107,42.037,25.494,56.353,61.502,27.243,48.183,29.563,44.198,60.440,39.870,30.947,37.325,23.176,29.730,36.660,44.010,43.157,31.323,27.120,28.206,44.257,41.755,50.956,38.458,45.526,40.084,27.068,46.059,31.875,50.944,24.312,38.240,32.261,48.568,21.797,42.504,34.140,36.074,43.936,31.246,17.163,45.496,53.727,36.287,27.509
165,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586,30.010
166,38.354,38.345,26.545,44.373,39.039,38.346,25.509,58.636,63.928,35.534,29.677,38.208,42.203,37.085,45.934,45.859,27.811,61.476,67.093,29.720,52.563,32.250,48.216,65.934,43.495,33.760,40.718,25.283,32.433,39.992,48.010,47.080,34.171,29.585,30.770,48.280,45.551,55.588,41.954,49.665,43.728,29.529,50.246,34.773,55.575,26.522,41.717,35.194,52.983,23.778,46.368,37.244,39.353,47.931,34.086,18.723,49.632,58.611,39.586,30.010
